hit_index,sensor_hit_index,track_index,x_intersect,y_intersect,z_intersect,x_hit,y_hit,z_hit,pT,phi0,cellID,distance,matched_sensor_id,sensor_x_mm,sensor_y_mm,sensor_z_mm,candidate_sensor_ids,hit_row,hit_col,expected_row,expected_col
515,1,804,208.29477257996587,48.94729765908414,209.6218719482422,126.19155,28.944859,209.62187,7.21769905090332,-0.23302635550498962,369106947,84.50465389458836,54.0,126.25316462800001,28.8164609473,195.65,[54],607.0,599.0,1407.2334684713655,3883.664318078634
515,2,67,268.27647759996944,-9.120969681200222,262.8288879394531,126.9685,-4.5371284,262.8289,7.221807479858398,0.03119758330285549,402653187,141.38230665141927,24.0,127.0,0.0,255.85000000000002,[24],420.0,600.0,237.16121275199114,6253.059103998778
515,3,210,316.82175587035454,42.807815014472,313.0884094238281,128.95326,16.845016,313.0884,7.220418930053711,-0.1376238465309143,436215811,189.6539948781142,58.0,126.25316462800001,28.8164609473,316.05,[58],123.0,710.0,1161.6541626868798,8224.74364969418
515,4,578,342.9413517085443,-0.7244219419371802,335.7811584472656,126.9685,0.06521672,335.78116,7.2218828201293945,-0.001449121511541307,452984835,215.9742970098289,27.0,127.0,0.0,346.15000000000003,[27],604.0,600.0,573.0231223225128,9239.654068341772
515,5,285,350.34608257262516,63.305134735092,348.7096252441406,127.82029,21.808867,348.70963,7.219313144683838,-0.1824628710746765,452993027,226.3618095222878,59.0,126.25316462800001,28.8164609473,346.15000000000003,[59],321.0,664.0,1981.5469515116797,9565.716717785004
515,6,717,359.2437779546758,18.657067604166514,352.22821044921875,126.9685,5.9897957,352.2282,7.221643447875977,-0.055623609572649,452984835,232.620431925195,27.0,127.0,0.0,346.15000000000003,[27],841.0,600.0,1348.2827041666603,9891.751118187032
515,7,702,348.12884376330294,63.780333952468936,346.65960693359375,127.67829,22.43101,346.6596,7.219244480133057,-0.18487635254859924,452993027,224.29492353156687,59.0,126.25316462800001,28.8164609473,346.15000000000003,[59],346.0,659.0,2000.5549202067573,9477.027165412115
515,8,324,350.2923409237246,22.55137823397672,343.7049255371094,126.9685,8.2130575,343.70493,7.221526145935059,-0.06793555617332458,452984835,223.78365927040838,27.0,127.0,0.0,346.15000000000003,[27],930.0,600.0,1504.0551293590686,9533.693636948985
515,9,15,352.55689650569457,44.096757932245964,347.9460144042969,129.1981,15.772292,347.946,7.220613956451416,-0.12812133133411407,452993027,225.14756309744513,59.0,126.25316462800001,28.8164609473,346.15000000000003,[59],80.0,719.0,1213.2118793978384,9654.14927510778
515,10,603,354.4113699564232,36.588308870312176,348.897705078125,126.9685,12.482352,348.8977,7.221004486083984,-0.10657302290201187,452984835,228.71676161450173,27.0,127.0,0.0,346.15000000000003,[27],1101.0,600.0,2065.5323548124866,9698.454798256927
515,11,73,358.8050835071051,15.33074567832955,351.6416320800781,126.9685,5.3169036,351.64163,7.221715927124023,-0.04643097519874573,452984835,232.05275112849736,27.0,127.0,0.0,346.15000000000003,[27],814.0,600.0,1215.229827133182,9874.203340284204
515,12,213,366.624139205529,22.74110364470107,359.67529296875,126.96905,7.3357353,359.6753,7.221548557281494,-0.06576395034790039,452984835,240.14972065638426,27.0,127.0,0.0,346.15000000000003,[27],895.0,600.0,1511.6441457880426,10186.96556822116
516,0,889,-126.89474701730478,-4.169198900155607,129.69879150390625,-126.9685,-4.177197,129.69879,6.921928882598877,3.1073732376098633,335659011,0.0741836278750036,468.0,-127.0,1.55530143492e-14,135.45,[468],434.0,603.0,435.2320439937751,606.2101193078092
517,0,669,-126.92393394915962,-15.189061684970511,130.56552124023438,-126.9685,-14.901982,130.56552,6.9228973388671875,3.021103620529175,335659011,0.29051771741458937,500.0,-126.25316462800001,-28.8164609473,135.45,"[468, 500]",1158.0,573.0,1147.0959704931795,575.169227153616
517,1,669,-129.2905548153003,-15.468890820629895,132.9996337890625,-129.33644,-15.166171,132.99963,6.9228973388671875,3.021103620529175,335667203,0.3061777109339745,500.0,-126.25316462800001,-28.8164609473,135.45,[500],1148.0,478.0,1135.9028050668041,480.5043925079883
518,0,54,-21.519707566716534,-125.33178523024617,127.64798736572266,-21.028767,-125.43405,127.64799,7.0443620681762695,1.7394862174987793,335708163,0.5014792059771007,660.0,-28.2601586125,-123.815844847,135.45,[660],537.0,891.0,541.3623846701535,871.6180418313388
519,0,226,112.91091169847277,-58.08785424446978,124.61891174316406,113.285774,-57.392197,124.61891,7.2048516273498535,0.47382473945617676,335757315,0.7902287008625923,852.0,114.423046224,-55.1032348679,135.45,[852],510.0,556.0,482.6152249372086,541.5146189789107
520,0,620,98.79439414792432,-83.66429956835782,127.39939880371094,98.67762,-83.91353,127.3994,7.1854729652404785,0.701312780380249,335749123,0.27522944730942406,820.0,101.24717697999999,-80.7419293407,135.45,[820],475.0,499.0,485.105190893687,503.8886867169731
521,0,26,98.35023188577543,-84.31036480894545,127.48965454101562,98.37356,-84.29481,127.489655,7.184874057769775,0.7073336243629456,335749123,0.02803821660496328,820.0,101.24717697999999,-80.7419293407,135.45,[820],459.0,487.0,459.2625812701817,486.12219623101737
522,0,622,-99.71731118227763,82.5467549153982,131.60716247558594,-99.73745,82.58454,131.60716,6.955211639404297,-2.4515202045440674,335634435,0.042817871901678246,372.0,-101.24717697999999,80.7419293407,135.45,[372],675.0,662.0,674.1930229879279,663.1946319088945
523,0,800,42.93940051038953,-120.37220029019954,126.9174270629883,42.852703,-120.45288,126.91743,7.120332717895508,1.2267996072769165,335724547,0.11843055419715842,756.0,56.1879442157,-116.675468393,135.45,"[724, 756]",450.0,68.0,454.13072411201824,72.05825178758118
523,1,800,43.73084799049684,-122.60051804458817,129.26576232910156,43.6313,-122.68746,129.26576,7.120332717895508,1.2267996072769165,335732739,0.13216903557296616,756.0,56.1879442157,-116.675468393,135.45,[756],361.0,99.0,364.99801393647317,103.71615099187352
524,0,169,-108.15127403183942,-72.08546979319362,132.30543518066406,-108.09378,-72.10603,132.30544,6.9464192390441895,2.5522851943969727,335683587,0.06106032288236179,564.0,-101.24717697999999,-80.7419293407,135.45,[564],947.0,328.0,948.2583819002548,325.83611792642273
525,0,69,85.853212724287,93.95776209892938,125.4906234741211,86.483795,93.43028,125.49062,7.171595096588135,-0.8317713141441345,335577091,0.8221124285831864,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",367.0,894.0,388.6065530211755,868.8003155274799
526,0,447,-104.22409668300679,77.00184416411503,131.83641052246094,-103.34807,78.05697,131.83641,6.950247764587402,-2.5066897869110107,335634435,1.3713911187618195,372.0,-101.24717697999999,80.7419293407,135.45,[372],494.0,517.0,452.3965929366011,482.9232118797279
526,1,447,-104.32309112038274,77.07519669393514,131.96176147460938,-103.47527,77.81765,131.96176,6.950247764587402,-2.5066897869110107,335634435,1.1269569720802781,372.0,-101.24717697999999,80.7419293407,135.45,[372],485.0,512.0,455.33069412940563,478.9634343846899
527,0,579,-118.03714872347336,47.47453555920947,129.77381896972653,-117.85111,47.91218,129.77382,6.932276725769043,-2.7605676651000977,335642627,0.4755457979691775,404.0,-114.423046224,55.1032348679,135.45,[404],314.0,464.0,296.85202765237875,457.43590002106544
528,0,401,-110.59147375704924,63.00361763384717,129.66712951660156,-110.677124,62.809124,129.66713,6.940835952758789,-2.6251282691955566,335642627,0.212517633370779,404.0,-114.423046224,55.1032348679,135.45,[404],910.0,751.0,918.0153106378867,755.2628986780303
529,0,161,33.56322001722583,122.52877010282828,126.36334228515624,33.454124,122.598045,126.36334,7.109072685241699,-1.3047736883163452,335593475,0.12923197123042857,212.0,28.2601586125,123.815844847,135.45,[212],553.0,809.0,550.5170102331311,814.1224561890332
530,0,553,109.0813343345144,66.42707437441277,125.44202423095703,108.93199,66.43293,125.442024,7.1992340087890625,-0.5483182668685913,335560707,0.1494575104934822,84.0,114.423046224,55.1032348679,135.45,"[84, 116]",1055.0,382.0,1054.9535802605105,388.33152442057553
531,0,32,112.15242717423098,-59.658248574487516,124.69072723388672,112.2936,-59.452465,124.69073,7.203873157501221,0.4875485897064209,335757315,0.24955397101975257,852.0,114.423046224,-55.1032348679,135.45,[852],428.0,516.0,419.79945173649924,511.1752380092389
532,0,351,-126.96314929754931,-3.3702661824718234,129.74493408203125,-126.9685,-3.2956047,129.74493,6.921900749206543,3.113677501678467,335659011,0.07485283678923245,468.0,-127.0,1.55530143492e-14,135.45,[468],470.0,603.0,467.18935270112644,603.4740280980282
533,0,445,81.26520171116863,97.55995504246312,125.28504943847658,81.469154,97.42933,125.28505,7.1663007736206055,-0.8775972127914429,335577091,0.24219799005302917,148.0,79.1832048361,99.29259827339999,135.45,[148],527.0,693.0,532.694270762525,685.2798750027449
534,0,463,-14.652397940153605,-126.82195205377047,128.00181579589844,-14.985847,-126.81331,128.00182,7.05249547958374,1.6844638586044312,335708163,0.33356153606611677,660.0,-28.2601586125,-123.815844847,135.45,"[660, 692]",482.0,1132.0,481.75571172918126,1146.310426893856
535,0,560,-128.61765190625374,18.4227002145999,132.70388793945312,-128.7049,17.93316,132.70389,6.923283576965332,-3.0007317066192627,335650819,0.4972526691947572,436.0,-126.25316462800001,28.8164609473,135.45,[436],166.0,503.0,186.24957069199596,507.4205088698511
536,0,619,8.289104425180994,129.41144959267194,129.53379821777344,7.596815,129.4685,129.5338,7.078867435455322,-1.5082052946090698,335601667,0.6946365341084776,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,905.0,598.4579837068776,933.5641770072394
537,0,900,-83.77023545104748,-95.4821502677587,128.83056640625,-83.80762,-95.56447,128.83057,6.971739768981934,2.289583206176758,335691779,0.09040833173438169,596.0,-79.1832048361,-99.29259827339999,135.45,[596],751.0,417.0,754.4179202256515,418.5187754021007
538,0,689,75.41536224644369,102.29966144391801,125.52946472167969,75.04834,102.54975,125.529465,7.159159183502197,-0.9368687868118286,335577091,0.44412877756346664,148.0,79.1832048361,99.29259827339999,135.45,[148],732.0,436.0,722.2825268207208,451.28629641374744
539,0,66,7.143737417609373,-129.45898329418105,129.52981567382812,7.540134,-129.4685,129.52982,7.077954292297363,1.5142968893051147,335716355,0.3965108984535871,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,903.0,603.6406682327583,887.7494967043759
540,0,548,-61.075793617244926,-114.28612285420968,130.90744018554688,-60.38723,-114.61823,130.90744,6.9994916915893555,2.060204029083252,335699971,0.7644716695745819,628.0,-56.1879442157,-116.675468393,135.45,[628],684.0,434.0,697.5738215516128,406.48602393820283
540,1,314,-56.829702028335305,-118.67414465082038,132.81434631347656,-55.95056,-116.75482,132.81435,7.005327224731445,2.0159902572631836,335699971,2.1110869996289963,628.0,-56.1879442157,-116.675468393,135.45,[628],598.0,611.0,522.0529496871848,576.3296874945877
541,0,942,5.671128418201988,-129.46526232134306,129.49453735351562,5.736729,-129.4685,129.49454,7.076251029968262,1.5256465673446655,335716355,0.06568086404698484,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,831.0,603.389507146278,828.8451367280805
542,0,443,29.945598881902697,-123.40570677598589,126.37748718261719,29.356197,-123.53337,126.37749,7.105175495147705,1.331397533416748,335724547,0.6030690708453342,724.0,28.2601586125,-123.815844847,135.45,[724],613.0,645.0,618.4055228405646,669.4176107761078
543,0,186,-57.64865665981051,115.92646066814996,130.7281951904297,-57.81008,115.85933,130.7282,7.002979278564453,-2.0336573123931885,335618051,0.1748273549546146,308.0,-56.1879442157,116.675468393,135.45,[308],569.0,537.0,572.0396910059981,543.5715022355794
544,0,722,126.99439662714587,-2.476192267233273,124.36647033691408,126.9685,-2.6538215,124.36647,7.22185754776001,0.018176861107349396,335544323,0.179507270232339,20.0,127.0,0.0,135.45,[20],495.0,600.0,502.9523093106691,601.7758650858349
545,0,383,-126.93567184648555,-6.743754216680827,129.85108947753906,-126.9685,-7.6522613,129.85109,6.922058582305908,3.0871379375457764,335659011,0.9090998922421641,468.0,-127.0,1.55530143492e-14,135.45,[468],295.0,603.0,332.2498313327663,604.5731261405786
546,0,320,-28.75311361837521,123.70977594077522,127.6503677368164,-28.892193,123.639275,127.65037,7.035446643829346,-1.800519585609436,335609859,0.15592777013236556,276.0,-28.2601586125,123.815844847,135.45,[276],594.0,576.0,597.7572437510088,582.2817997649918
547,0,467,-108.81631042095614,66.47851508580789,129.86651611328122,-109.23888,65.79567,129.86652,6.943098068237305,-2.5945568084716797,335642627,0.8030192876380357,404.0,-114.423046224,55.1032348679,135.45,"[372, 404]",1029.0,809.0,1057.0112087163152,826.2694321217543
547,1,931,-384.0265217556662,216.59013155969296,449.2041015625,-109.31744,65.632545,449.2041,6.940284729003906,-2.6328306198120117,503414787,313.4537836339902,414.0,-114.423046224,55.1032348679,436.45000000000005,[414],1023.0,806.0,7061.475867671717,-10182.139021266647
548,0,221,-60.227354559334344,114.71254526091434,130.8757781982422,-60.259956,114.67953,130.87578,7.000085830688477,-2.0556538105010986,335618051,0.046401123716037,308.0,-56.1879442157,116.675468393,135.45,[308],522.0,439.0,523.4830747165734,440.4235862546261
549,0,330,-123.47820978486197,-41.19237060812884,132.82948303222656,-123.38991,-41.21964,132.82948,6.929382801055908,2.818192958831787,335667203,0.09241639266621633,500.0,-126.25316462800001,-28.8164609473,135.45,"[500, 532]",105.0,716.0,106.96361356684633,712.9981937255218
550,0,266,-123.82033650111771,-39.4213088333272,132.6132354736328,-123.70474,-39.840252,132.61324,6.9287590980529785,2.8319578170776367,335667203,0.43459786119345617,500.0,-126.25316462800001,-28.8164609473,135.45,[500],161.0,703.0,177.80608455891183,699.3131250752924
551,0,942,5.671342025314516,-129.4702968831,129.49957275390625,5.3492904,-129.4685,129.49957,7.076251029968262,1.5256465673446655,335716355,0.32205663453901645,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,815.0,603.1881246760008,828.8536810125817
552,0,786,-113.66337673610542,56.40387993076001,129.34251403808594,-113.68048,56.572586,129.34251,6.936925411224365,-2.6823325157165527,335642627,0.169570965296648,404.0,-114.423046224,55.1032348679,135.45,[404],660.0,631.0,654.0258025144004,632.3867795157832
553,0,530,108.61185152106555,-67.16649740728462,125.43476104736327,108.597855,-67.12678,125.43476,7.1988959312438965,0.552514910697937,335757315,0.042113805388128873,852.0,114.423046224,-55.1032348679,135.45,"[820, 852]",121.0,368.0,119.46949842461493,369.5522118826216
554,0,334,126.92309343913934,1.516576167792664,124.28168487548828,126.9685,1.4641378,124.281685,7.221869468688965,-0.013266418129205704,335544323,0.06936409896702754,20.0,127.0,0.0,135.45,[20],660.0,600.0,662.6630467117066,598.9237375655733
555,0,816,78.25146134033275,99.98998517716245,125.34593963623047,78.09282,100.121864,125.34594,7.1626667976379395,-0.9080893993377686,335577091,0.2062993754259632,148.0,79.1832048361,99.29259827339999,135.45,[148],635.0,558.0,629.8954761504984,564.7302601693099
556,0,327,125.92934676168807,-29.953821917173627,126.81259155273438,125.71093,-31.050598,126.81259,7.217729091644287,0.2321775108575821,335765507,1.1183130291680443,884.0,126.25316462800001,-28.8164609473,135.45,[884],512.0,580.0,556.5055612050548,589.0472853475222
557,0,900,-83.81223033026617,-95.52988465379167,128.89505004882812,-84.089806,-95.339424,128.89505,6.971739768981934,2.289583206176758,335691779,0.33663517628747164,596.0,-79.1832048361,-99.29259827339999,135.45,[596],760.0,405.0,752.5085447843327,416.838980233353
558,0,182,-30.88522745832597,-123.13320454419045,127.62889099121092,-30.909388,-123.17886,127.62889,7.033322334289551,1.8152002096176147,335708163,0.0516570852285655,660.0,-28.2601586125,-123.815844847,135.45,[660],627.0,496.0,629.3056121123823,496.9972461669613
559,0,261,68.37387941993802,108.08009879653036,126.4767837524414,67.59621,108.49263,126.47678,7.150176525115967,-1.0080760717391968,335577091,0.8803163701629466,180.0,56.1879442157,116.675468393,135.45,"[148, 180]",274.0,1058.0,258.18521614121437,1089.4374081695207
559,1,261,69.6643198974416,110.11376914025095,128.85867309570312,68.88087,110.527916,128.85867,7.150176525115967,-1.0080760717391968,335585283,0.8861805794818999,180.0,56.1879442157,116.675468393,135.45,"[148, 180]",356.0,1109.0,339.53202989003785,1141.055027269664
560,0,137,-128.77992670387084,-17.784759533344186,132.7781219482422,-128.78862,-17.566315,132.77812,6.923238277435303,3.002950429916382,335667203,0.21861774795766956,500.0,-126.25316462800001,-28.8164609473,135.45,[500],1052.0,500.0,1043.2680565582325,500.92951696516707
561,0,883,39.22929489683156,121.33115007741617,126.71651458740236,39.389786,121.24327,126.716515,7.115651607513428,-1.2594249248504639,335593475,0.18297560949064354,212.0,28.2601586125,123.815844847,135.45,[212],499.0,1047.0,502.6122092166469,1040.7654513732625
562,0,953,-66.90193764443393,111.41851786697953,131.4175567626953,-66.43355,111.70648,131.41756,6.99271821975708,-2.112945079803467,335618051,0.5498292347394582,308.0,-56.1879442157,116.675468393,135.45,"[308, 340]",403.0,192.0,391.7219789591809,173.44026285064274
